genes	control	control	infected	infected	infected
RP11-400F19.6	251.064349749643	143.853923249845	83.5352687685977	51.8681634322894	34.4842720237235
AARSD1	39.7204313824695	22.7588659769591	19.0558308260109	11.8320197228256	7.86645525331977
AC079466.1	37.6581173404274	21.5772088989357	1.43325525753968	0.889927320928207	0.591663436402442
RP11-552F3.4	23.4584705152846	13.4411477393329	66.5227999921858	41.3048944814703	27.4613389592952
RP11-800A18.4	30.3985676856871	17.4176589672038	71.0615002426444	44.1230340509147	29.3349640326102
RP11-35G9.3	42.8912489122449	24.5756692866381	37.7808418478464	23.4586290133567	15.5963444754747
CTD-3193K9.4	99.9405237478555	57.263551942399	27.1639296860919	16.8664465343897	11.2135670877332
AC005256.1	990.993750546571	567.815936728409	240.243366463323	149.170313077718	99.1750876383205
ASB16-AS1	17.7437720856879	10.1667609532083	32.1885000696655	19.9862693550258	13.2877646627655
ILF3-AS1	307.799982533528	176.362096441949	275.754005436695	171.219342822963	113.834267552928
ZNF561-AS1	33.3144819185269	19.0884087278621	12.9045804253345	8.01262624030711	5.32715185213528
CTD-2020K17.1	644.754381334438	369.428982569507	147.118242872888	91.3476807782858	60.7320187229469
CTD-2357A8.3	16.6997972847664	9.56858813004045	40.8285606920705	25.3509983256023	16.8544761272347
TPMTP1	10.3084513933186	5.90649838194053	38.1986837457166	23.7180726252235	15.7688341781053
CTB-55O6.12	20.5702914529815	11.7862895741865	21.660378382929	13.4492180671995	8.94164095362907
CTC-510F12.4	21.5539596198024	12.3499081250253	21.5147767779159	13.3588120871129	8.88153501959214
RP11-767C4.1	5.95998020372503	3.41492743056593	32.2647270257572	20.0335996895634	13.3192319834332
RP1-193H18.2	52.2931898373634	29.9627586507405	8.31276840186681	5.16150886204943	3.43160165838778
RP11-861E21.2	35.9909610730835	20.6219678622567	16.0368638727946	9.95750284349567	6.62019269643821
AC007773.2	77.658199044793	44.4963078838186	20.9488977392786	13.0074502384995	8.64793396714387
CTC-550B14.7	4.47688035020871	2.56514635765637	18.1497658316075	11.2694318733728	7.49242171995399
PARD6G-AS1	14.6887482904237	8.41630470958535	21.7860022371391	13.5272195951435	8.99349985376919
MAP3K14-AS1	611.138691177187	350.16798865821	363.369945347438	225.621249437435	150.003085227602
RP11-879F14.2	9.59236980791982	5.49620060159334	15.68684316521	9.74017031397483	6.47570032247196
TBX2-AS1	121.314043229759	69.5100721440719	86.8151315404984	53.9046740079563	35.8382352262604
RP13-890H12.2	170.796863757257	97.8625557740528	59.0357279927384	36.6560715373267	24.3705938010393
CTB-186G2.1	24.3470276821215	13.9502699409068	7.8035947624228	4.84535615271592	3.22140921454067
CEBPA-AS1	29.8567459735651	17.1072079650267	13.3699912792228	8.30160605193028	5.51927853975912
CTB-25B13.12	81.3892450906933	46.6341088582054	47.2076253760841	29.3118447375784	19.4878237546879
RP11-1094M14.11	51.131000290724	29.2968515794627	69.1476499100916	42.9346988327834	28.5449056961337
KCNJ2-AS1	134.343380563754	76.9755736966014	10.1343187824856	6.29253380797743	4.18355756582825
RP11-244M2.1	35.1458330324572	20.137729520916	63.6360611271942	39.5124797871393	26.2696616025421
CTB-186G2.4	7.60195457534023	4.35573983769615	18.653321074995	11.5820960455988	7.70029482849751
RP11-635N19.1	16.9298147589846	9.70038269233216	18.1141757371439	11.2473335086531	7.47772973994455
CTB-175E5.7	123.1653443313	70.5708238072968	27.2749968904276	16.9354096441202	11.2594168436948
CTD-2538C1.2	21.548522678344	12.346792886402	14.1845810883434	8.80739573780278	5.85555011677746
ZNF285	23.1810781466409	13.2822084851188	20.8432432302763	12.9418479435518	8.60431863097896
CTD-3252C9.4	434.422417476338	248.913751251305	289.874054994905	179.98667007232	119.66317834871
AC006273.5	91.6129857981012	52.4920700244019	22.0041299917731	13.6626580296306	9.08354537511134
S1PR2	14.3510381842026	8.22280482101305	33.4281291472133	20.7559715962166	13.7994970956507
CTC-459F4.3	84.5891469987494	48.4675768274633	85.7251610923348	53.2278968074384	35.3882835114175
CTD-2587H24.5	0	0	28.0482786355652	17.4155506016732	11.5786360003862
RP11-400F19.18	44.1458740956104	25.2945397874287	43.5882927447998	27.0645527948745	17.9937236836474
RP11-546M21.6	12.1907638872895	6.9850188381898	33.1656860915703	20.5930171997991	13.691157733667
AC004156.3	26.9632305778759	15.4492922072985	7.55646306505952	4.69190878303491	3.11939054861446
ZNF224	608.44804931343	348.626314627039	366.770209667361	227.732518941425	151.406751505203
AC002116.7	14.714995237842	8.43134358851508	28.8848497322702	17.9349887624197	11.9239816931842
RP11-64C12.3	65.0558862528272	37.275481275207	11.2453857850154	6.98241014070438	4.64221816890786
RUNDC3A-AS1	91.3462337861339	52.3392274424322	63.668714855267	39.5327549227715	26.2831414184097
AC009005.2	111.324672714739	63.7863995445374	89.9202309983322	55.8326717091258	37.120054222513
EML2-AS1	56.6426817195752	32.4549144347992	58.2598132604467	36.1742957229039	24.050287718471
RP11-484L8.1	52.8988918094293	30.309811528175	42.1475067878711	26.1699495621737	17.3989514922235
SMIM22	98.5842040936278	56.4864129195306	55.3207485830727	34.349391233204	22.837009694423
RP11-727F15.11	136.348356543349	78.1243774235109	28.8327354385479	17.9026303018103	11.9024683431042
CTB-133G6.2	34.7670078084282	19.9206716440931	17.0443435315322	10.583060411747	7.0360913117466
NDUFA7	20.4300488241728	11.7059338710327	24.1071317941066	14.9684399201993	9.95168750581947
MZF1-AS1	80.3909983930189	46.0621371546368	13.6175526730646	8.4553202258905	5.62147458908842
CTC-444N24.6	43.6882501135102	25.0323320894262	24.0794933599924	14.9512788475317	9.94027805811729
CTD-2540F13.2	57.011614436183	32.6663041392801	17.4149778908545	10.8131922327891	7.18909322646618
CTC-429P9.5	152.349046058006	87.2923933671579	15.5212111795772	9.6373272031899	6.40732562837463
CTD-2325M2.1	18.5107650148759	10.6062297271644	24.9980753190542	15.5216386474212	10.3194787313098
RP11-290F24.6	30.7977626585216	17.6463882274158	34.6652492040983	21.5241159529867	14.3101937773816
CARD8-AS1	25.9748017198408	14.8829458932021	9.50160508216049	5.899673425793	3.92236643450398
NBPF12	120.207095749305	68.8758174677163	99.3360891161657	61.6791037001919	41.007023372892
NAPA-AS1	114.945945436728	65.8613030054837	30.2453811364865	18.7797608720796	12.4856239280321
SLC6A14	961.706562952369	551.035072218647	597.200549433172	370.809792755429	246.530914462231
RP11-91G21.1	106.996903158708	61.3066901386535	39.2947572367428	24.3986392865199	16.2213052957508
CTC-241F20.4	16.5677035494294	9.49290154975173	68.1911226859039	42.3407783112725	28.1500408027393
CTC-444N24.11	307.238490499308	176.040374811313	341.014964269128	211.740743284908	140.774704689016
CTD-2371O3.3	86.9939417086881	49.8454672128571	66.8570761150107	41.5124509881504	27.5993317965776
RP3-461F17.3	227.518078827595	130.362467957933	100.040372825583	62.1164028563596	41.2977593862601
DKFZp434J0226	12.0891104468102	6.92677382554913	33.4374338721693	20.761749024144	13.8033381878171
DKFZP434I0714	46.8459531436201	26.8416211015548	39.1054219304676	24.2810784675491	16.1431456118049
IFNL3P1	8.28117962221946	4.74491969481475	132.049491692351	81.9912920280723	54.5114735277567
CTD-3138B18.5	629.08310223121	360.449710985984	605.134619317114	375.736162652717	249.806185233083
RP11-464F9.20	84.1658143668264	48.2250172605534	26.6106712861075	16.5229210087801	10.9851759728698
AC006262.5	420.801076843207	241.109045836329	172.128440513629	106.876846337055	71.0565016811513
CTC-444N24.8	29.2759031824459	16.7743988092178	58.6650323411597	36.4259016591046	24.2175665842063
RP1-102K2.8	184.624947967845	105.785720359968	43.3990079973354	26.9470233685442	17.9155848709313
RP4-591C20.9	11.5086894515517	6.59420634877364	24.4028880591279	15.1520789329946	10.0737789247622
MAN1B1-AS1	142.01968444732	81.3739139261491	18.6691405103626	11.5919185441811	7.70682526433043
AP001462.6	25.8876699185243	14.8330214357007	12.1616774058142	7.55134783899421	5.02047336543105
CTC-429P9.3	106.222767821252	60.8631289340041	31.6156989578841	19.6306094987994	13.0513061028621
CTC-471F3.5	20.8040897472354	11.9202504567694	0.986583551881623	0.612582896576985	0.407272473994919
TRABD2B	34.4987567694892	19.7669701551892	4.00958823087586	2.48960685373927	1.6552018482117
FBXO17	990.490302111683	567.527472704804	363.158607414298	225.490026893746	149.915842618788
CTC-246B18.10	365.590318428467	209.474589524711	318.04493935109	197.478348202504	131.2924273307
ZSCAN16-AS1	476.770028999166	273.1779291957	228.071917759112	141.612898109119	94.1505805741069
AC007292.3	22.4010313274579	12.8352601415171	5.61962632532262	3.48930099785351	2.31984317200104
ZNF587B	119.67483397828	68.5708440852578	76.7284713428472	47.6417320514636	31.6743516451804
RAB11B-AS1	215.775649142452	123.63433399396	62.5597406753007	38.8441780515098	25.8253447553597
AC018755.16	48.583181811471	27.8370119633066	10.3964568401512	6.45529882707956	4.29177102131317
CTD-3222D19.12	81.829383679064	46.8862978399303	39.8911505000635	24.7689478245522	16.4675029536818
CTD-3131K8.2	127.985324107562	73.3325580060853	123.417455318672	76.6315454206396	50.9480745608699
CYP4F23P	35.0283492121051	20.0704140757209	2.44709049625017	1.51943115362094	1.01018570459286
TMEM185A	190.996349154049	109.436382264568	244.211354127932	151.634089584565	100.813116318065
RPARP-AS1	140.816936591627	80.6847679048428	56.8888750815336	35.323061907922	23.4843494532778
CTD-3128G10.6	26.6479124309078	15.2686223807841	7.71117490843427	4.78797143172646	3.18325728862586
AC008982.2	123.732455670972	70.8957651668031	73.9338112297064	45.9064902832516	30.5206854036512
NBPF9	405.258256510046	232.203378084128	229.622371598806	142.575595594109	94.7906248662531
CTD-2521M24.5	20.7322832446502	11.8791070322966	28.2492995289838	17.5403671576841	11.6616196224334
AC006262.4	3.89348035400517	2.23087198392904	94.5439256597896	58.7035854428903	39.0287659177135
SLC25A53	58.2093388482352	33.3525718464142	68.8074023212157	42.7234345631233	28.4044477723947
CTC-273B12.10	29.8542849471256	17.1057978551928	14.0156396400873	8.70249773749934	5.78580924033539
KCNQ1OT1	315.245467831748	180.628183091511	194.93014383501	121.034728293288	80.4692940445409
RP11-158I3.3	0	0	28.2499954198085	17.5407992455861	11.6619068937722
EGLN2	392.993647717098	225.176047864806	435.03526430906	270.119202590917	179.587312227402
RP11-477H21.2	22.0053628747455	12.6085514937715	17.7189534168906	11.0019346944615	7.31457764619576
RP4-761J14.10	22.1014174120594	12.6635884675686	14.5148932481442	9.01249096692903	5.99190658679573
SNHG8	3517.97187293491	2015.71452222882	3360.60519289297	2086.64462263511	1387.2945564715
RP11-589N15.2	32.0581016193963	18.3685325873269	138.873711101271	86.2285409508018	57.3285858913819
RP11-248J18.2	10.5689691642909	6.0557688915451	54.3507253032579	33.7470908306047	22.4365734817481
RP1-172N19.5	65.5326045195675	37.548629545855	31.2852097646914	19.425404347277	12.9148765515246
RP11-442H21.2	39.5739834469754	22.6749547801138	16.2633574018908	10.0981356990152	6.71369170091981
RP11-2B6.2	111.605997696498	63.9475920928802	13.7682477065865	8.54888878372686	5.68368314608714
RP11-20I23.8	115.600562773697	66.2363832279217	86.2299912537219	53.5413525932684	35.5966829200466
RP11-73M18.7	42.9619915782709	24.6162031579709	25.722602033812	15.9715069558146	10.6185712785472
RP11-2B6.3	18.0601611670893	10.3480443997764	23.4994534779595	14.5911243422309	9.7008312547313
RP11-849F2.9	31.9953390801922	18.3325711395681	4.99164154362029	3.09937686436498	2.06060418997334
RP11-324I22.3	20.3949415877589	11.6858182564596	18.9733502876717	11.7808064555959	7.832406385546
RP11-73M18.8	39.5004655865591	22.6328307881557	74.3626219810036	46.1727446026268	30.6977031688707
CTD-2033C11.1	22.4749970824684	12.8776407664645	11.0185404470601	6.84155884236819	4.54857393388379
RP11-95D17.1	111.322437827619	63.7851190071751	70.1547119238088	43.5599970796668	28.9606319030126
RP11-276H19.2	152.09458729219	87.1465945239352	90.6584515786572	56.2910427214397	37.4247997471364
RP11-178L8.7	69.7539301377786	39.9673490976364	17.162709839573	10.6565556323986	7.08495421749998
RP11-540B6.6	67.1671799978719	38.4852025624403	29.5734381607017	18.3625425091181	12.2082385230054
RP11-380L11.4	24.7642272881846	14.1893154293257	69.6100902020177	43.2218341828323	28.73580610331
RP11-571M6.17	20.7953817585121	11.9152609855732	16.3873333135969	10.1751139974612	6.76487031238156
CTD-3092A11.2	90.464976481915	51.8342878891627	48.0688356632184	29.8465817005538	19.843340774612
RP11-248J18.3	14.0628889450495	8.05770213488913	15.2013804200005	9.43874001537165	6.27529599493502
MIR222HG	286.831885756984	164.347873843655	697.129216306875	432.856835895181	287.782560410562
GAS5-AS1	10.0241636331144	5.74360823175367	14.3344058204591	8.90042391387894	5.91739940384291
RP11-526I2.5	26.2370184427558	15.0331898620119	9.31288819961033	5.78249659436795	3.84446204263142
RP5-894A10.6	13.005841453181	7.45203896957581	30.0926593347975	18.6849338668344	12.4225786989806
LINC01480	46.7414406625768	26.7817379264181	79.9151865970806	49.6204060900499	32.9898625342822
LA16c-380H5.3	132.994301385961	76.2025832951618	197.619085284174	122.704327931872	81.5793184660304
NCBP2-AS2	278.879061364822	159.791093915041	351.921826158303	218.512959419967	145.277176493511
RP11-258C19.7	77.8578508210858	44.6107036207369	45.8492362819634	28.4684028168531	18.9270658888639
NBPF8	176.650435457599	101.216513653609	92.7149379962384	57.5679425887145	38.2737398185858
AC015849.2	1.90509264969448	1.09157294568614	18.9563969641962	11.7702799107519	7.82540786830826
SMC2-AS1	34.7864516434297	19.9318125008128	30.1064300443432	18.6934842842069	12.4282633984008
RP11-734K2.4	178.362269577282	102.197354041003	39.9184094734364	24.7858732849804	16.4787557558423
RP11-109M17.2	63.8796227974642	36.6015101877224	16.856408680061	10.4663691538577	6.95850975085137
AC000095.9	30.2546911437754	17.3352211179501	16.3754599597331	10.1677416735581	6.75996886212576
CAHM	39.1575733011549	22.4363616337071	29.5811742899202	18.367345975014	12.211432081706
RP11-420L9.5	31.7548951327142	18.1948024551616	24.8083783802528	15.4038532859876	10.2411697615043
RP5-1092A3.4	55.6873940840864	31.907557255916	20.0338944963463	12.4393125112246	8.27021062708648
NBPF14	52.6276880584644	30.1544182052469	50.614917504269	31.4274779015275	20.894391188356
RP11-373D23.2	9.80179672867122	5.61619726465707	22.4534458649641	13.9416442528981	9.26902787877833
TAF15	447.805642422113	256.582022019754	393.848003266774	244.545482429825	162.584760674851
YTHDF3-AS1	50.6195874046352	29.003824114043	31.0434204834781	19.2752741550957	12.81506329338
RP11-372K14.2	9.28984423200277	5.32286061516164	21.1453774865166	13.1294471362303	8.72904295441101
RP11-342K6.1	130.27292452154	74.6432988368993	114.604549518973	71.1594945722922	47.3100107179425
RP11-385F7.1	23.9770981109934	13.738309062407	19.9594566880693	12.3930930824472	8.23948188619283
CTD-2583A14.11	89.0249682749274	51.0091973086255	76.0394868440292	47.2139323793754	31.3899313131745
TMEM261P1	75.0641138744489	43.009958549991	28.8250734409465	17.8978728652249	11.8993053867455
RP11-355B11.2	19.1866431397709	10.9934918772938	10.8950183636546	6.76486233197183	4.49758266770505
CTD-2227E11.1	19.8187088304813	11.3556505408038	28.7991817328326	17.8817963580467	11.8886170066287
RP11-326C3.15	43.9393658313096	25.1762154453514	14.246248038873	8.84568557053557	5.88100690800208
IGKV1OR2-118	29.0038318667373	16.6185083922492	42.6008368900774	26.45142827382	17.5860911135052
RP11-379H18.1	85.0050911199074	48.7059029527812	16.4669459795327	10.2245465644345	6.79773529108019
RP4-769N13.6	77.7094448686905	44.525670526604	18.4133818438028	11.4331145741706	7.60124529122344
RP11-394I13.2	27.4459698646935	15.7258903797782	2.91737540069917	1.81143732829753	1.2043244535636
RP11-435O5.5	30.5501495394995	17.5045117775934	1.50106158904512	0.932029177259226	0.619654631199958
VDAC3P1	15.9803757445731	9.15637663473872	14.0120632682177	8.70027712046701	5.78433287493634
RP11-430G17.3	71.1446395486312	40.7641926361599	39.129743913578	24.2961803115195	16.1531859922825
RP11-9M16.3	59.5197599114777	34.1034120642494	34.6214045362774	21.4968922134849	14.2920942192643
RP11-1109F11.5	26.4444255779787	15.1520292358282	6.49753269586547	4.03440478188158	2.68225251765146
TMCC1-AS1	41.4612100260836	23.7562908907038	12.1563539485657	7.54804243332949	5.0182757840912
RP11-701H24.7	24.1834554379141	13.8565469209421	15.5841466311048	9.67640466512468	6.43330607067648
HTATSF1P2	275.518198297414	157.865399015569	65.3752667301426	40.5923757614489	26.9876246856968
NBPF19	117.068640027579	67.0775567072123	191.566088891809	118.945941674638	79.0805753934351
RP11-188D8.1	43.8641236960278	25.1331034847533	4.19861198770684	2.60697422750153	1.73323292114165
RP3-368A4.5	179.474426263603	102.834593468884	18.082630834499	11.22774685753	7.46470765933351
MMP28	243.51459606994	139.52809328841	188.640774394568	117.129574855324	77.8729735940411
CCL5	42.1558192030204	24.154285489807	5032.81665492088	3124.94304058927	2077.60172597971
RP3-368A4.6	164.259033129975	94.1165337433844	25.1014942955196	15.5858528703761	10.3621712152082
RP11-486G15.2	73.1194727334599	41.8957252559241	36.533084443839	22.6838797857678	15.0812565805809
RP11-116D17.3	3.10063222419463	1.77658879267435	16.5391154358412	10.2693575431961	6.82752763148724
LIX1L	159.909319453634	91.6242508765452	185.77062086192	115.347458215231	76.688142843764
MILR1	4030.64610765466	2309.46471052553	1611.96605764902	1000.89124220156	665.437208072698
LINC00936	91.873624068712	52.641409577444	42.1479780668312	26.1702421855708	17.3991460413295
RP11-10C24.3	20.3755708311062	11.6747192719021	10.9781537178436	6.8164821831035	4.5319018506191
CTB-113I20.2	67.9164044424338	38.9144904157433	18.9505455996987	11.7666467204296	7.82299236108577
RP3-337H4.9	30.3637334978384	17.3976998029885	38.2720666627597	23.7636370579527	15.7991274483672
RP11-214N9.1	34.7632510900901	19.9185191335036	33.0097453703103	20.4961915244252	13.6267836994324
CYB561D2	23.1242620139572	13.2496541873916	19.7309664715815	12.2512204570739	8.14515862733134
RP11-51J9.5	213.875114047832	122.545372419337	162.634381425634	100.981858319766	67.13725031552
RP11-97C16.1	58.5219534366053	33.5316925979149	45.7073546160094	28.3803065965831	18.868495586331
RP11-560J1.2	25.4245961350158	14.5676911306284	9.52710096473888	5.91550415961261	3.93289141351319
CTD-2287O16.5	35.7743614162995	20.4978613914096	21.9623876782059	13.6367396699477	9.06631369180954
RP11-424N24.2	28.3482972278124	16.2429025775266	6.32974792571471	3.93022497845345	2.61298913057427
CTD-2006H14.2	81.8298767628636	46.8865803652635	29.6073086697499	18.3835731602998	12.2222206393596
RP11-884K10.7	31.5694628404628	18.0885541456577	20.8807765139888	12.9651528604145	8.61981278075025
RP11-28H5.2	11.5499979372332	6.61787513223378	20.6801532361898	12.8405831892493	8.53699329877703
RP11-42O15.3	19.4550628054193	11.1472899853066	47.1993927859893	29.3067330124974	19.4844252515111
ANKRD34A	20.5431169686488	11.7707192385836	8.80068531946243	5.46446298904617	3.63301909511085
SNORD14A	42.513326015381	24.3591284218995	54.7535009780202	33.9971796234354	22.6028436827996
RP11-471M2.3	63.3426206573577	36.2938206861069	11.2948103880665	7.01309853647329	4.66262118527932
GTF2H5	2783.99104168581	1595.16089814538	926.690211451132	575.394322029389	382.547848405506
RP11-423P10.2	17.3206037184673	9.92429550608037	15.4890044173379	9.61732959461001	6.39403032488865
RP11-284F21.9	757.566308621883	434.067543742601	342.439935459081	212.625526917693	141.362948371771
LA16c-380H5.5	17.2557011372312	9.88710786494707	35.4114302874863	21.9874297479117	14.6182254846811
CTD-2186M15.3	149.296405808616	85.5433028388406	111.723698285918	69.3707355872203	46.120763840007
RP11-345P4.9	18.7351512229719	10.7347977074052	12.754246931224	7.91928216711723	5.26509254255737
RP4-555D20.4	29.2904484525863	16.7827329043473	18.2902783465113	11.3566779694799	7.55042682196789
LINC01607	49.6063086996896	28.4232394265025	51.227128982701	31.8076081804687	21.1471187783848
FGF14-AS2	41.1518713665795	23.5790471688179	5.22091315681928	3.24173466938662	2.15525001793821
NFYC-AS1	34.9027239800037	19.9984337945101	10.5579343212555	6.55556235054714	4.35843069053062
ARF4-AS1	55.616569464524	31.8669764271488	19.0294043463548	11.8156111688586	7.85554611366507
RP11-195B17.1	12.0914057876454	6.92808900145787	15.6916948745734	9.74318280508064	6.47770316112842
CASC15	713.656060796114	408.908012224451	406.412033992148	252.346656815668	167.771329888489
RP13-582O9.7	48.9413331802819	28.042224210972	8.39292118327769	5.21127679393086	3.46468960265821
U47924.31	54.45551681022	31.2017207682397	12.1780092717076	7.56148851253006	5.02721533818607
RP11-802O23.3	16.6494158609889	9.5397207680413	24.6649180228453	15.3147768351214	10.1819477578837
RP3-325F22.5	18.6311346200746	10.6751986586959	21.7000953453829	13.4738788593411	8.95803654985336
RP11-156E8.1	31.3665718408433	17.9723024105291	4.87978055803374	3.02992088526024	2.01442675243502
RP11-277B15.3	27.3956631590844	15.697065829519	17.8529445813818	11.0851315970484	7.3698906634782
RP11-791G15.2	51.5964644462189	29.5635515110415	52.2682569167492	32.4540584120078	21.5769077695314
RP1-40E16.12	27.9669661587106	16.0244089108549	4.30994213691341	2.67610060321217	1.77919122362004
RP11-140K17.3	181.38378397756	103.928610195329	160.548552442077	99.686739261603	66.2761973121088
XXbac-BPGBPG55C20.2	27.6031915107905	15.8159746575078	18.270925081679	11.3446612690123	7.5424375827057
NUDT3	798.192651643748	457.345475622682	580.95581275769	360.723218913995	239.824909600705
KMT2B	712.126612166356	408.031674401024	430.50903327603	267.308805325016	177.718834583335
RP11-53O19.3	65.9010882928714	37.7597620164607	16.7422329579183	10.3954759239275	6.91137676476165
RP11-722E23.2	31.4603805595336	18.0260525834711	15.616735356673	9.69663943983413	6.44675905279971
RP1-151F17.2	58.0461647400859	33.2590769489767	34.3578919345268	21.3332737216126	14.1833133369567
RP4-605O3.4	103.600912218182	59.3608678002661	19.7470051903253	12.2611791116316	8.1517795857388
RP11-446N19.1	127.185636142835	72.8743557514983	60.5750386596355	37.6118500775844	25.0060380696553
POM121C	263.719968475582	151.105292895499	275.870789988442	171.291855910018	113.882477492394
CD24	4150.5200068255	2378.14961424913	1551.3541547484	963.256502624671	640.415952041423
RP11-284F21.10	156.17204432437	89.4828807849937	121.427878314425	75.3961905012309	50.1267554265931
RP4-740C4.7	19.7661194932299	11.3255180967022	13.4432848675634	8.34711501927576	5.54953493415622
RP3-395M20.12	29.8504888523065	17.1036227828127	14.830133789628	9.20822802706181	6.12204132803356
U91328.19	21.2595531493286	12.1812201936244	17.1409855508283	10.6430667315347	7.07598619365044
AC006273.4	24.239956706016	13.8889208087248	14.8744178494467	9.23572459092015	6.14032227197032
RP11-474O21.5	120.381085761178	68.9755096216964	36.6261347218521	22.7416559454491	15.1196687524238
RP11-54O7.17	9.78248081090377	5.60512970148138	40.5873426382204	25.2012228161157	16.7548986779894
LINC01023	80.668362784564	46.2210603786363	78.4331765493966	48.7002062691274	32.3780725875975
RP11-79P5.9	17.1564349268669	9.83023067859507	15.0061731228667	9.31753319889565	6.19471228897936
RP11-396C23.4	22.4895025830067	12.8859520745543	5.09867413088916	3.16583482650336	2.10478841190967
RP11-179B2.2	141.974534963244	81.348044341624	43.0881948486981	26.754035335728	17.7872778058538
AP000347.2	72.7025090058549	41.6568149202724	33.7199408244792	20.937161361821	13.9199601456519
RP11-554J4.1	61.8400472623429	35.4328817353588	34.0655554647101	21.1517581053084	14.0626336468544
AFAP1-AS1	244.162672844814	139.899425923751	124.741952339437	77.453943300617	51.4948414083581
RP11-395N3.2	137.394185016345	78.723612356853	116.827122507197	72.5395198082526	48.2275131411502
RP11-359E3.4	25.5050284284624	14.6137769288702	11.6560369902272	7.23738895551605	4.81173947501175
RP11-422P24.11	29.9727411899746	17.1736704754363	11.6991676432733	7.26416935371328	4.82954428002557
RP4-548D19.3	126.036411773106	72.215877419371	120.117795002628	74.5827422855505	49.585938715715
CTA-384D8.35	31.8067032869313	18.2244872998952	245.682106112132	152.547299123594	101.420258813088
RP3-508I15.21	37.1581830631348	21.2907584043619	72.0424955858533	44.7321471541337	29.7399296329836
RP11-127B20.3	44.6327628425802	25.573515502251	114.227140916369	70.9251565331716	47.1542123215507
RP11-390E23.6	108.903433852451	62.3990870495037	89.836350658418	55.7805892864131	37.0854275013486
RP13-270P17.3	54.65948650258	31.3185905687482	87.665628182565	54.4327587257001	36.1893295363958
RP11-44N22.3	51.6164020466997	29.5749752836808	43.7117220135199	27.1411916753938	18.0446766349095
CTA-228A9.3	30.427388077114	17.4341723685708	16.3619533756293	10.1593552551981	6.75439319657503
ADIRF-AS1	60.3225859905036	34.5634123839696	163.624215062894	101.596459237737	67.5458644602838
RP11-378J18.8	44.2487327433539	25.3534753552735	39.0953413652014	24.2748193100169	16.1389842442781
RP11-299J3.8	327.272612876355	187.519452209915	88.8120352519597	55.1445781776733	36.6625789053592
RP11-5C23.1	43.8397990964426	25.1191660655805	29.7629038086846	18.480184258995	12.2864520134329
RP11-357H14.17	592.853279304101	339.69088094138	550.819278826653	342.011042724705	227.384218988829
JMJD1C-AS1	10.445539238722	5.9850464689581	22.159815327755	13.7593251328763	9.14781398351164
RP11-725P16.2	51.1653802315434	29.316550470894	8.92434122467903	5.54124259119134	3.68406560439594
LL22NC03-80A10.6	20.9425326925051	11.9995749839003	42.5372882616445	26.4119700821598	17.5598575450746
RP11-464F9.22	30.5697592568036	17.5157476809418	8.66144598812457	5.37800742961006	3.57553957718942
RP11-260M2.1	26.0565028287745	14.9297586926526	11.2484468805927	6.98431081580873	4.64348182262123
RP11-66B24.7	74.6221197993383	42.7567064183313	49.2154635477093	30.5585382595677	20.3166812984607
RP5-855D21.3	10.8843065131138	6.23644972026732	30.0942018246456	18.6858916193707	12.4232154556499
RP11-792A8.4	138.257183681939	79.2180901428428	147.61660561713	91.6571208584816	60.9377483110872
RP11-513M16.7	31.8233243188443	18.2340107573336	5.31769283642077	3.30182646429542	2.1952017275208
RP11-798M19.6	294.554927146069	168.772993556384	78.2956227725818	48.614797292994	32.321288885007
DCP1A	451.212642283941	258.534152209183	861.071141769927	534.65056576127	355.45957919674
LINC01578	4241.71791763249	2430.40385613913	5386.14372135215	3344.3285324523	2223.45900101778
RP5-1159O4.1	8.5878254837373	4.92062050726246	25.7825846386836	16.0087509558452	10.6433327534737
RP11-533E19.7	44.8526432652959	25.6995017742368	46.7007527648341	28.9971207673654	19.2785812004305
CTD-2555O16.4	33.8080561537081	19.371215069012	9.32953021640124	5.79282984473607	3.85133204906703
RP11-47A8.5	47.3905757197018	27.1536769324122	17.9160397599264	11.1243082356202	7.39593704283859
RP11-700J17.2	33.0707535435528	18.9487581443273	15.7756930032646	9.79533836441724	6.51237850678744
RP11-134L10.1	192.094550671638	110.065625711444	224.494630259327	139.391712549794	92.6738371929203
CTD-2308L22.1	41.1727883534693	23.5910321066622	8.61199619262442	5.34730339151329	3.55512616109964
RP11-1275H24.2	28.4080946009292	16.2771650553792	15.0640200218344	9.35345111062246	6.21859212116444
RP11-284F21.11	110.04478449179	63.0530539206918	83.1232980911067	51.6123653395268	34.3142060250404
RP11-305K5.1	31.571178050102	18.0895369201378	13.365759249196	8.29897832799619	5.51753151150614
RP11-196G18.24	24.0240085264518	13.7651876188875	49.5977114894236	30.7958811089385	20.4744774269331
RP11-332H14.2	60.2328114654092	34.5119737083647	24.6479710725061	15.3042542474428	10.1749518715463
RP11-118K6.3	31.7456052460801	18.189479570251	22.360718434213	13.8840685533911	9.23074898181397
RP11-336K24.12	23.2590585372277	13.3268894011216	16.8293949449428	10.4495959651354	6.94735818572298
RP11-170N16.3	18.2651557266675	10.465501424916	13.872603891399	8.61368493185465	5.72676251983526
RP11-225B17.2	54.0111893053952	30.9471316366461	55.4903948390655	34.4547268580391	22.9070415232026
RP11-352M15.2	172.807065870259	99.014353951567	171.80353116191	106.675105783585	70.9223755493643
