genes	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control
TPRKB	8.85427527800455	7.43011846485094	8.85427527800455	20.1498878444429	8.85427527800455	11.4199937010929	19.4065139539465	11.4199937010929	14.739210792002	7.43011846485094	14.739210792002	11.4199937010929	14.739210792002	20.1498878444429	19.4065139539465	20.1498878444429	19.4065139539465	7.43011846485094
DGAT2	14.413936487406	12.5740466265567	14.413936487406	34.0998101812897	14.413936487406	19.3261431768312	31.5919994343323	19.3261431768312	23.9940640605748	12.5740466265567	23.9940640605748	19.3261431768312	23.9940640605748	34.0998101812897	31.5919994343323	34.0998101812897	31.5919994343323	12.5740466265567
TRAF3	7.20702366898595	6.09648873419413	7.20702366898595	16.5331905298747	7.20702366898595	9.3702224631593	15.7961211965073	9.3702224631593	11.9971242936182	6.09648873419413	11.9971242936182	9.3702224631593	11.9971242936182	16.5331905298747	15.7961211965073	16.5331905298747	15.7961211965073	6.09648873419413
RAB1A	19.149944214213	17.717974779367	19.149944214213	48.0497324940127	19.149944214213	27.2322926388972	41.9722278720674	27.2322926388972	31.8778280058144	17.717974779367	31.8778280058144	27.2322926388972	31.8778280058144	48.0497324940127	41.9722278720674	48.0497324940127	41.9722278720674	17.717974779367
SUPT20H	21.4149914245778	21.147260201792	21.4149914245778	57.3496806678315	21.4149914245778	32.5030589272957	46.9366850313663	32.5030589272957	35.6483238667617	21.147260201792	35.6483238667617	32.5030589272957	35.6483238667617	57.3496806678315	46.9366850313663	57.3496806678315	46.9366850313663	21.147260201792
SURF4	94.2040973978211	97.6764366725914	94.2040973978211	264.890694988	94.2040973978211	150.127389869089	206.473491422977	150.127389869089	156.816227801954	97.6764366725914	156.816227801954	150.127389869089	156.816227801954	264.890694988	206.473491422977	264.890694988	206.473491422977	97.6764366725914
TRIP10	26.5628257804365	26.1006723185002	26.5628257804365	70.7829387068707	26.5628257804365	40.1163877644234	58.2195417444108	40.1163877644234	44.2176322868192	26.1006723185002	44.2176322868192	40.1163877644234	44.2176322868192	70.7829387068707	58.2195417444108	70.7829387068707	58.2195417444108	26.1006723185002
STAU1	43.2418094337243	46.1048373637286	43.2418094337243	125.032636607369	43.2418094337243	70.8625245713707	94.7759982405456	70.8625245713707	71.9821921342929	46.1048373637286	71.9821921342929	70.8625245713707	71.9821921342929	125.032636607369	94.7759982405456	125.032636607369	94.7759982405456	46.1048373637286
NDC1	51.6842591587643	52.0108303352222	51.6842591587643	141.049217843406	51.6842591587643	79.9399575695414	113.279886277716	79.9399575695414	86.0358602427783	52.0108303352222	86.0358602427783	79.9399575695414	86.0358602427783	141.049217843406	113.279886277716	141.049217843406	113.279886277716	52.0108303352222
AP2A1	43.2418094013516	42.6755523913892	43.2418094013516	115.732689654146	43.2418094013516	65.5917589747478	94.7759981695919	65.5917589747478	71.9821920804038	42.6755523913892	71.9821920804038	65.5917589747478	71.9821920804038	115.732689654146	94.7759981695919	115.732689654146	94.7759981695919	42.6755523913892
NAXD	7.61879500866128	6.28702331308594	7.61879500866128	17.049905090123	7.61879500866128	9.66307158811986	16.6986282903511	9.66307158811986	12.6825767313413	6.28702331308594	12.6825767313413	9.66307158811986	12.6825767313413	17.049905090123	16.6986282903511	17.049905090123	16.6986282903511	6.28702331308594
GOLIM4	22.0327315348153	21.3377760870749	22.0327315348153	57.8663445325053	22.0327315348153	32.7958793204269	48.2906278096101	32.7958793204269	36.6766408564179	21.3377760870749	36.6766408564179	32.7958793204269	36.6766408564179	57.8663445325053	48.2906278096101	57.8663445325053	48.2906278096101	21.3377760870749
B4GAT1	57.2438581881186	59.2502874250251	57.2438581881186	160.682047266552	57.2438581881186	91.0669072616606	125.465235473887	91.0669072616606	95.2906100037469	59.2502874250251	95.2906100037469	91.0669072616606	95.2906100037469	160.682047266552	125.465235473887	160.682047266552	125.465235473887	59.2502874250251
MIB2	11.325235809457	9.52579289998342	11.325235809457	25.8331895342003	11.325235809457	14.6410175598605	24.8222852652818	14.6410175598605	18.8524789012811	9.52579289998342	18.8524789012811	14.6410175598605	18.8524789012811	25.8331895342003	24.8222852652818	25.8331895342003	24.8222852652818	9.52579289998342
GALE	15.8553301135693	13.3361100798738	15.8553301135693	36.1664654018395	15.8553301135693	20.4974246143861	34.7511993282815	20.4974246143861	26.3934704290493	13.3361100798738	26.3934704290493	20.4974246143861	26.3934704290493	36.1664654018395	34.7511993282815	36.1664654018395	34.7511993282815	13.3361100798738
TRAIP	8.64836189589178	7.4301184560666	8.64836189589178	20.1498878206204	8.64836189589178	11.4199936875915	18.955199668157	11.4199936875915	14.3964384420849	7.4301184560666	14.3964384420849	11.4199936875915	14.3964384420849	20.1498878206204	18.955199668157	20.1498878206204	18.955199668157	7.4301184560666
CREB3L3	14.619849868279	11.8119832022175	14.619849868279	32.0331550393254	14.619849868279	18.1548617838148	32.0433137174044	18.1548617838148	24.3368364084281	11.8119832022175	24.3368364084281	18.1548617838148	24.3368364084281	32.0331550393254	32.0433137174044	32.0331550393254	32.0433137174044	11.8119832022175
TSPAN6	23.4741252006072	24.5765452411289	23.4741252006072	66.6496278027457	23.4741252006072	37.7738246268929	51.4498277904159	37.7738246268929	39.0760472908597	24.5765452411289	39.0760472908597	37.7738246268929	39.0760472908597	66.6496278027457	51.4498277904159	66.6496278027457	51.4498277904159	24.5765452411289
MTFMT	7.82470838249953	6.09650746676833	7.82470838249953	16.5332413311198	7.82470838249953	9.37025125487782	17.1499425580047	9.37025125487782	13.0253490674843	6.09650746676833	13.0253490674843	9.37025125487782	13.0253490674843	16.5332413311198	17.1499425580047	16.5332413311198	17.1499425580047	6.09650746676833
CDS2	21.6208107668213	21.1469470748463	21.6208107668213	57.3488314925635	21.6208107668213	32.5025776553261	47.3877932036143	32.5025776553261	35.9909396738322	21.1469470748463	35.9909396738322	32.5025776553261	35.9909396738322	57.3488314925635	47.3877932036143	57.3488314925635	47.3877932036143	21.1469470748463
TMEM143	5.14783446035324	3.81031715905222	5.14783446035324	10.3332758111278	5.14783446035324	5.85640702249767	11.2828569420722	5.85640702249767	8.56930859400363	3.81031715905222	8.56930859400363	5.85640702249767	8.56930859400363	10.3332758111278	11.2828569420722	10.3332758111278	11.2828569420722	3.81031715905222
NR6A1	23.2682119139814	24.19551356188	23.2682119139814	65.616300321042	23.2682119139814	37.1881839809834	50.9985137139116	37.1881839809834	38.7332750998944	24.19551356188	38.7332750998944	37.1881839809834	38.7332750998944	65.616300321042	50.9985137139116	65.616300321042	50.9985137139116	24.19551356188
WDR18	30.8870067655633	29.3394421515106	30.8870067655633	79.5662238183867	30.8870067655633	45.0943341144364	67.6971416599812	45.0943341144364	51.4158515697546	29.3394421515106	51.4158515697546	45.0943341144364	51.4158515697546	79.5662238183867	67.6971416599812	79.5662238183867	67.6971416599812	29.3394421515106
UNKL	10.2956713652467	8.19220678005769	10.2956713652467	22.2166104884518	10.2956713652467	12.5913133510431	22.5657192420084	12.5913133510431	17.1386212572949	8.19220678005769	17.1386212572949	12.5913133510431	17.1386212572949	22.2166104884518	22.5657192420084	22.2166104884518	22.5657192420084	8.19220678005769
H3F3A	15.8553301560952	15.0507527766789	15.8553301560952	40.8164394496773	15.8553301560952	23.1328077364415	34.7511994214883	23.1328077364415	26.3934704998397	15.0507527766789	26.3934704998397	23.1328077364415	26.3934704998397	40.8164394496773	34.7511994214883	40.8164394496773	34.7511994214883	15.0507527766789
DCLRE1B	6.79514149246522	5.14392816864113	6.79514149246522	13.949922355655	6.79514149246522	7.90614948639782	14.8933711740534	7.90614948639782	11.3114873520733	5.14392816864113	11.3114873520733	7.90614948639782	11.3114873520733	13.949922355655	14.8933711740534	13.949922355655	14.8933711740534	5.14392816864113
TMED4	17.5026371741131	15.6223003729016	17.5026371741131	42.3664308819981	17.5026371741131	24.0112688241906	38.3617136225785	24.0112688241906	29.1356492344477	15.6223003729016	29.1356492344477	24.0112688241906	29.1356492344477	42.3664308819981	38.3617136225785	42.3664308819981	38.3617136225785	15.6223003729016
ELK1	5.3537478391544	3.04825373343079	5.3537478391544	8.26662066568636	5.3537478391544	4.68512562751057	11.7341712206033	4.68512562751057	8.91208093840803	3.04825373343079	8.91208093840803	4.68512562751057	8.91208093840803	8.26662066568636	11.7341712206033	8.26662066568636	11.7341712206033	3.04825373343079
PPP2R1A	81.5422903714518	84.3574753063332	81.5422903714518	228.770735527845	81.5422903714518	129.656322600471	178.721752627389	129.656322600471	135.738834462613	84.3574753063332	135.738834462613	129.656322600471	135.738834462613	228.770735527845	178.721752627389	228.770735527845	178.721752627389	84.3574753063332
ZNF318	19.3559534318437	18.2894576953572	19.3559534318437	49.5995485187091	19.3559534318437	28.1106543139855	42.4237522070432	28.1106543139855	32.2207598876928	18.2894576953572	32.2207598876928	28.1106543139855	32.2207598876928	49.5995485187091	42.4237522070432	49.5995485187091	42.4237522070432	18.2894576953572
MCTS1	4.73600770325406	3.42928544231789	4.73600770325406	9.29994822776657	4.73600770325406	5.27076631897358	10.3802283861126	5.27076631897358	7.88376390603234	3.42928544231789	7.88376390603234	5.27076631897358	7.88376390603234	9.29994822776657	10.3802283861126	9.29994822776657	10.3802283861126	3.42928544231789
MUC13	10.2956689450905	8.95424527491727	10.2956689450905	24.2831980236583	10.2956689450905	13.7625564277793	22.5657139375884	13.7625564277793	17.1386172285979	8.95424527491727	17.1386172285979	13.7625564277793	17.1386172285979	24.2831980236583	22.5657139375884	24.2831980236583	22.5657139375884	8.95424527491727
CCDC183	11.7370625700963	10.2878563296035	11.7370625700963	27.8998446904859	11.7370625700963	15.8122989609935	25.7249138290005	15.8122989609935	19.5380235951455	10.2878563296035	19.5380235951455	15.8122989609935	19.5380235951455	27.8998446904859	25.7249138290005	27.8998446904859	25.7249138290005	10.2878563296035
GAPDH	21.0031646810464	20.0041651168468	21.0031646810464	54.2496980947214	21.0031646810464	30.7461369170237	46.0340565051442	30.7461369170237	34.9627792013759	20.0041651168468	34.9627792013759	30.7461369170237	34.9627792013759	54.2496980947214	46.0340565051442	54.2496980947214	46.0340565051442	20.0041651168468
GLTSCR1L	7.20698186600799	5.90596919345942	7.20698186600799	16.0165167519074	7.20698186600799	9.07739645164709	15.7960295740933	9.07739645164709	11.9970547065674	5.90596919345942	11.9970547065674	9.07739645164709	11.9970547065674	16.0165167519074	15.7960295740933	16.0165167519074	15.7960295740933	5.90596919345942
SPTBN2	122.328782928767	126.81805359836	122.328782928767	343.920432594174	122.328782928767	194.917669230889	268.116266813359	194.917669230889	203.633799594549	126.81805359836	203.633799594549	194.917669230889	203.633799594549	343.920432594174	268.116266813359	343.920432594174	268.116266813359	126.81805359836
ZNHIT6	11.9429759421478	10.0973404579515	11.9429759421478	27.3831808627778	11.9429759421478	15.5194785888128	26.176228092738	15.5194785888128	19.8807959283141	10.0973404579515	19.8807959283141	15.5194785888128	19.8807959283141	27.3831808627778	26.176228092738	27.3831808627778	26.176228092738	10.0973404579515
ZIC1	4.32418096151014	2.85773787762261	4.32418096151014	7.7499568809455	4.32418096151014	4.39230527968165	9.47759986380819	4.39230527968165	7.1982192436221	2.85773787762261	7.1982192436221	4.39230527968165	7.1982192436221	7.7499568809455	9.47759986380819	7.7499568809455	9.47759986380819	2.85773787762261
PLOD3	28.4160462175296	27.6247993069409	28.4160462175296	74.9162493698232	28.4160462175296	42.4589507652688	62.2813703123036	42.4589507652688	47.3025834328736	27.6247993069409	47.3025834328736	42.4589507652688	47.3025834328736	74.9162493698232	62.2813703123036	74.9162493698232	62.2813703123036	27.6247993069409
UNG	15.0316766294679	14.4792051975293	15.0316766294679	39.2664480636572	15.0316766294679	22.2543466749334	32.9459422823278	22.2543466749334	25.0223811032074	14.4792051975293	25.0223811032074	22.2543466749334	25.0223811032074	39.2664480636572	32.9459422823278	39.2664480636572	32.9459422823278	14.4792051975293
ASGR2	60.3324550469461	58.6789176554864	60.3324550469461	159.132538085995	60.3324550469461	90.1887194911701	132.234722095547	90.1887194911701	100.432022341227	58.6789176554864	100.432022341227	90.1887194911701	100.432022341227	159.132538085995	132.234722095547	159.132538085995	132.234722095547	58.6789176554864
CAPN10	9.06018027622851	8.00161850209422	9.06018027622851	21.69975030061	9.06018027622851	12.2983816913204	19.8578098641998	12.2983816913204	15.081969185734	8.00161850209422	15.081969185734	12.2983816913204	15.081969185734	21.69975030061	19.8578098641998	21.69975030061	19.8578098641998	8.00161850209422
SLC25A28	5.35374788865426	4.0008330376818	5.35374788865426	10.8499396577585	5.35374788865426	6.14922740540279	11.7341713290955	6.14922740540279	8.91208102080765	4.0008330376818	8.91208102080765	6.14922740540279	8.91208102080765	10.8499396577585	11.7341713290955	10.8499396577585	11.7341713290955	4.0008330376818
ECI1	35.0052742867189	32.1971800303623	35.0052742867189	87.3161807026654	35.0052742867189	49.4866393960071	76.7234271103476	49.4866393960071	58.2712983665079	32.1971800303623	58.2712983665079	49.4866393960071	58.2712983665079	87.3161807026654	76.7234271103476	87.3161807026654	76.7234271103476	32.1971800303623
MIF	60.5384455267147	59.6314060680686	60.5384455267147	161.715610587121	60.5384455267147	91.6526815697708	132.686205361483	91.6526815697708	100.774923031247	59.6314060680686	100.774923031247	91.6526815697708	100.774923031247	161.715610587121	132.686205361483	161.715610587121	132.686205361483	59.6314060680686
PGBD2	4.94192108159686	3.42928544281063	4.94192108159686	9.29994822910284	4.94192108159686	5.27076631973092	10.8315426636391	5.27076631973092	8.22653624967375	3.42928544281063	8.22653624967375	5.27076631973092	8.22653624967375	9.29994822910284	10.8315426636391	9.29994822910284	10.8315426636391	3.42928544281063
POLR2L	14.4139591280661	12.7645408276579	14.4139591280661	34.6164152401948	14.4139591280661	19.6189302416622	31.5920490573983	19.6189302416622	23.9941017492	12.7645408276579	23.9941017492	19.6189302416622	23.9941017492	34.6164152401948	31.5920490573983	34.6164152401948	31.5920490573983	12.7645408276579
RAD51AP1	7.61879500045256	5.905991596462	7.61879500045256	16.0165775070612	7.61879500045256	9.07743088476543	16.6986282723595	9.07743088476543	12.6825767176767	5.905991596462	12.6825767176767	9.07743088476543	12.6825767176767	16.0165775070612	16.6986282723595	16.0165775070612	16.6986282723595	5.905991596462
PAPSS2	28.2101328244783	25.9101567551587	28.2101328244783	70.2662757152763	28.2101328244783	39.823567866112	61.8300560025393	39.823567866112	46.9598110647476	25.9101567551587	46.9598110647476	39.823567866112	46.9598110647476	70.2662757152763	61.8300560025393	70.2662757152763	61.8300560025393	25.9101567551587
SDC2	22.2386449328377	21.1472601915505	22.2386449328377	57.3496806400571	22.2386449328377	32.5030589115546	48.7419421302698	32.5030589115546	37.0194132328189	21.1472601915505	37.0194132328189	32.5030589115546	37.0194132328189	57.3496806400571	48.7419421302698	57.3496806400571	48.7419421302698	21.1472601915505
PEG10	155.450592065353	154.154796099203	155.450592065353	418.055494912517	155.450592065353	236.933880499236	340.711575972753	236.933880499236	258.769800153437	154.154796099203	258.769800153437	236.933880499236	258.769800153437	418.055494912517	340.711575972753	418.055494912517	340.711575972753	154.154796099203
