genes	control	control	control	control	infected	infected	infected	infected
AQR	2941.3352296501	2951.85055902764	2943.31067744848	2947.14183988936	2807.74652369207	2812.29455425908	2849.00027886886	2849.17616858737
NUP35	1112.28750137091	1116.26395033924	1113.03453145222	1114.4833136433	1150.98029603681	1152.844671444	1167.89145911558	1167.96356163573
PICK1	457.791945007524	459.428559916159	458.099405401962	458.695690819472	435.892893122851	436.5989590676	442.297395290143	442.324701557866
CCBL2	843.162464598122	846.176786442384	843.728745999025	844.826986122546	804.109148391344	805.411656632468	815.923791081928	815.974164052056
TOM1L1	2731.01434130166	2740.77776950396	2732.84853422652	2736.40574846869	2606.32931967174	2610.5510915851	2644.62368519105	2644.7869572409
SYNE4	377.945660302756	379.296823225239	378.199494654933	378.691778296679	392.384965775427	393.02055691705	398.150213163879	398.174793901705
CD3G	31.2027078330599	31.3142581069043	31.2236640708498	31.2643063754395	29.0250452684061	29.0720604786381	29.4515054568149	29.4533237146238
SCOC-AS1	93.3629160448566	93.696690245078	93.425620072977	93.5472275979257	97.4650293468074	97.6229046852481	98.8970668990022	98.903172541528
YWHAQ	5635.10813950665	5655.2537582609	5638.89276828872	5646.23263707917	5377.90914132782	5386.62036043359	5456.92587065408	5457.26276677953
WDR19	811.973638334853	814.876459532146	812.51897282105	813.576588721072	840.73299855967	842.094830670894	853.085749421959	853.1384166728
UBXN2A	1345.65504565804	1350.46578803484	1346.55880911572	1348.31155834924	1283.4388080168	1285.51774173838	1302.296162099	1302.37656240892
UBE2I	1424.81099489896	1429.9047212995	1425.76792075855	1427.62377258869	1358.73010630651	1360.93099801936	1378.69370297876	1378.77881987016
TNFAIP2	602.071166702773	604.223582572539	602.475527330811	603.259740030322	624.139177962658	625.150168105639	633.309551650827	633.348650502307
CSTF2	948.515960202966	951.906922797385	949.152998697058	950.388464374235	904.14914687396	905.613701427734	917.433660712265	917.490300632427
LINC01101	71.8888835107165	72.1458876362846	71.9371652350259	72.0308022974208	68.1907034017833	68.3011597413568	69.1926181258272	69.1968898944948
SNORA62	1612.34424522393	1618.10840656045	1613.42712141477	1615.52723997718	1526.29328662583	1528.76559972931	1548.71886138592	1548.8144751795
ADAMTS7P3	79.3809957984184	79.6647843678828	79.4343093452059	79.5377050705747	82.6315174709095	82.7653652609734	83.8456086870741	83.850785092503
PQLC3	447.557133969942	449.157159234496	447.857720501541	448.440674822603	426.301098544249	426.991627554104	432.564670060603	432.591375455692
KNOP1	1132.70626838157	1136.75571483023	1133.46701203347	1134.94239017746	1172.31143886816	1174.21036678527	1189.53601689966	1189.60945569738
PTCHD4	1774.97022047304	1781.31577276353	1776.16231887069	1778.47426181885	1837.62318162192	1840.59979162931	1864.62307502473	1864.73819190634
DALRD3	434.561779472	436.115346097108	434.853638115607	435.419665663563	414.044489361084	414.715164928777	420.127976546365	420.153914132993
ZNF774	46.1807560843579	46.3458531655187	46.2117718189858	46.2719234047072	49.1107878430754	49.1903382449351	49.8323645242756	49.8354410422507
GUSBP11	607.323801521275	609.4949956604	607.731689902894	608.522744290162	628.727478793785	629.745901136309	637.965267627006	638.004653910039
GCFC2	1578.01140288598	1583.65282365828	1579.07122059061	1581.12661977024	1506.82901586471	1509.26980044607	1528.96860531455	1529.06299977973
RLF	3630.41018386663	3643.38896930874	3632.84842542872	3637.57712517066	3757.02289591948	3763.10857880695	3812.22421179113	3812.45956839972
CELSR1	94.3716975308108	94.7090781440271	94.4350790727165	94.5580005606917	89.0852955142841	89.2295972322814	90.3942110235677	90.3997917223308
TUBA1C	11008.6459209567	11048.0020394612	11016.0395036835	11030.3785393542	11385.9169754438	11404.3600571112	11553.2083699499	11553.9216343828
LOC100507506	34.1943485321521	34.316593978384	34.2173140036986	34.2618529948568	31.9959296420621	32.0477571360343	32.4660405430888	32.468044910296
SNX9	2675.87885170293	2685.44516948148	2677.67601475087	2681.16141364375	2768.4332021926	2772.9175524429	2809.10933324034	2809.28276019771
EED	446.293414104031	447.888921546034	446.59315190115	447.174460195592	462.73069547504	463.480233700643	469.529521032416	469.558508539332
MTMR12	2253.51437531035	2261.57073205423	2255.02787161858	2257.96313025474	2151.5443615246	2155.02946583865	2183.15664689059	2183.29142918983
LOC105378946	26.7099085301938	26.8053969610968	26.7278473320921	26.7626376536197	28.5270308079934	28.5732393268201	28.9461737523237	28.9479608122939
KDM7A	4711.05237349882	4727.89447531803	4714.21639164456	4720.35265477037	4494.04248763842	4501.32200608168	4560.07271044334	4560.35423723412
LOC105373030	60.9076957826884	61.1254419533139	60.9486023656326	61.0279361573375	57.0634902960197	57.1559226063927	57.9019147187163	57.9054894293111
CFAP43	39.9351553700355	40.0779243098782	39.9619764593009	40.0139929944384	42.1883740554826	42.2567114260955	42.8082408561021	42.8108837233177
ANKS6	632.76820325049	635.030361609639	633.193180499393	634.017376854041	602.342660181122	603.318343992748	611.192781239404	611.230514660158
STAM	3199.0712451182	3210.50798565207	3201.21979254807	3205.38666257242	3054.00457198359	3058.9514950865	3098.87655592455	3099.06787234146
CHURC1	738.849281936499	741.490682169157	739.345504935029	740.30787453843	764.334649668477	765.572730571002	775.564892229367	775.612773548156
LARS2	1728.83730270991	1735.01792894214	1729.99841750191	1732.25027117496	1788.40998905237	1791.30688278117	1814.68680115828	1814.79883510682
SNORD3A	898.43136477663	901.643273990006	899.034765655134	900.204994898555	940.14253499358	941.66539218543	953.955893729008	954.014788434939
ETV3	929.754379922672	933.078269510824	930.378817839283	931.589846090567	963.388593761655	964.949105273419	977.543502992881	977.603853935229
CDAN1	546.913066276667	548.86829088854	547.28038184199	547.99274974104	567.164331634675	568.083033054132	575.497583331305	575.533113025243
SRSF1	8053.76653798664	8082.55890650793	8059.17557644501	8069.66580807755	8331.48184841296	8344.9773095578	8453.89493290404	8454.41685394811
LOC105373132	65.6562059757993	65.8909281606614	65.7003017341602	65.7858205787345	68.9337095627828	69.0453694350481	69.9465411534319	69.9508594673071
SLAIN2	2089.52914769658	2096.99925413345	2090.93250890236	2093.6541726927	1995.25275743267	1998.48469822687	2024.56867611563	2024.6936676143
SMNDC1	381.648753288699	383.013154839023	381.905074697371	382.402181710019	394.937347559608	395.577073088105	400.740096671365	400.764837301727
SGTA	1878.67023740124	1885.38651922417	1879.93198238935	1882.37899719398	1943.70879401083	1946.85724310833	1972.26738576634	1972.3891483221
C1orf226	336.223183650783	337.425187925854	336.448996520127	336.886935596221	348.757944135792	349.322867563542	353.882186912672	353.904034660004
STYXL1	172.740063976511	173.35761299	172.85607896713	173.081077205505	179.632264559993	179.923235637028	182.271571705948	182.282824669199
MRPL19	2892.0948044452	2902.4340983663	2894.03718158623	2897.8042071461	2991.17061808563	2996.01576179337	3035.11939313682	3035.30677335565
POLR2L	1138.31809367119	1142.38760250197	1139.08260631474	1140.56529400103	1178.68223003259	1180.59147745423	1196.00041304472	1196.07425093711
CUL1	2855.72151702337	2865.93077575026	2857.63946528262	2861.35911372913	2726.0173488345	2730.43299323974	2766.07027076586	2766.24104060569
AREL1	3149.05563636962	3160.31357015114	3151.17059251646	3155.27231596392	3007.17567297756	3012.04674191689	3051.3596076525	3051.54799049909
GTF2H1	1957.45039129527	1964.44831366643	1958.76504629513	1961.31467421357	1868.37636468164	1871.40278916317	1895.82810951554	1895.94515291318
SNTB2	2636.38757866894	2645.81271439543	2638.15821874609	2641.59217927163	2517.68296443483	2521.76114563234	2554.67486372173	2554.83258256999
KLHL26	147.271713112284	147.798212287135	147.370623150997	147.562448227647	140.159472159513	140.386504606444	142.218812096856	142.227592308993
LOC105274304	64.6508074472632	64.8819353132674	64.694227963887	64.7784372518212	68.0057030687825	68.1158597419999	69.0048996135389	69.0091597929636
TF	354280.175957281	355546.734323214	354518.11619155	354979.574950142	338403.652588956	338951.803977614	343375.761473086	343396.960581586
NDUFB11	1454.56319495649	1459.76328603799	1455.54010286964	1457.43470768185	1387.93418199103	1390.18237891031	1408.32686931597	1408.41381568044
UNC119	1002.50308792422	1006.08705552685	1003.17638503703	1004.48217029354	1037.73687138631	1039.41781337013	1052.98416756097	1053.0491760098
GPR89B	186.709458146143	187.376948009426	186.834855205381	187.078048927809	194.210054790736	194.524639194334	197.063550996894	197.075717177701
PAIP2	2604.28849723596	2613.59887813594	2606.03757905648	2609.42972972847	2485.90396594048	2489.93067103239	2522.42894165982	2522.58466973041
USP45	800.981308932158	803.844832342809	801.519260794062	802.562558911086	828.936602576004	830.279326705414	841.116030943626	841.167959215805
ATAD2	5601.54209432272	5621.56771382715	5605.30417961182	5612.60032779189	5348.68442598708	5357.34830645399	5427.27176140559	5427.60682676501
LOC105376973	1569.2590078004	1574.86913859385	1570.31294725647	1572.35694622337	1631.39012322844	1634.03267378795	1655.35986842217	1655.4620659486
LIMD1	1110.26491365237	1114.23413183114	1111.01058533141	1112.45673305158	1149.99503678493	1151.85781625418	1166.8917236125	1166.96376441163
PAFAH1B1	3159.34403933241	3170.63875435016	3161.46590533528	3165.58102968401	3018.17873378671	3023.06762565146	3062.52433461384	3062.71340674106
DCAF4	1282.79771288375	1287.3837391006	1283.65926035108	1285.33013634213	1327.20215257557	1329.35197482896	1346.70251423943	1346.78565607971
ZSWIM8-AS1	41.9378660166306	42.0877946851178	41.9660321584074	42.0206572740739	44.1672298810149	44.2387726324221	44.8161716829095	44.8189385144471
PBX3	431.076324029687	432.61743008531	431.365841785655	431.927329441033	410.844335284712	411.509827194109	416.880803135562	416.906540250318
RELL1	4791.42132388541	4808.55074623052	4794.63931910404	4800.8802647907	4576.1037645915	4583.51620714055	4643.33970016298	4643.62636763679
JPX	178.468280294371	179.106307790122	178.588142446714	178.820601829602	169.676174265241	169.951018315635	172.169198223567	172.179827493082
ZNF699	200.683968674086	201.401417678241	200.818751238171	201.080147108836	190.960593742283	191.269914619401	193.766346154825	193.778308774954
BIRC2	3177.00608090451	3188.36393805673	3179.13980901707	3183.27793861512	3285.21085573759	3290.53229029904	3333.47991535644	3333.68571556234
UPF3A	1588.79416245321	1594.47413179601	1589.86122203169	1591.93066602437	1517.36287589475	1519.82072338296	1539.65723760735	1539.75229196033
WDR75	3293.48364261736	3305.25790926761	3295.69559892388	3299.98544344893	3406.82301998896	3412.3414437856	3456.87890701841	3457.09232555066
WTIP	280.309600943127	281.311713096782	280.497861355768	280.862971596901	290.688930515771	291.159792871159	294.959974882102	294.978184928391
ZNF41	279.562058256213	280.561497930547	279.749816607226	280.113953155379	266.660107481154	267.092047583151	270.578100325814	270.594805099855
CTSC	8660.58256070981	8691.54430805137	8666.39914651744	8677.67977114271	8954.03028667702	8968.53416126046	9085.59037238105	9086.15129262559
RDH10	2284.994373847	2293.16327218427	2286.52901262589	2289.5052747447	2182.22116097584	2185.7559560367	2214.28417548119	2214.42087951145
EPCAM	9606.01283957664	9640.35451814316	9612.46439148541	9624.97646261101	9931.77144194723	9947.85907654008	10077.6973166943	10078.3194869894
FYN	120.051791120242	120.480978556366	120.132419823856	120.288790273733	125.29025763335	125.493204700208	127.131126661529	127.138975399997
ZNF26	414.110744919112	415.591198706803	414.38886832072	414.928257886488	429.39073227034	430.086265915944	435.699699263902	435.726598207376
FBXL12	530.448867677696	532.345232466499	530.80512562383	531.496048493882	549.885435544819	550.776148345318	557.964811279711	557.999258546819
NBPF14	32.4488393945527	32.5648446124255	32.470632554236	32.5128979762408	30.2730849500718	30.3221217539816	30.7178823790556	30.7197788196158
ADNP2	3264.12500434603	3275.79431330618	3266.31724292138	3270.56884708841	3373.90000200429	3379.36509659516	3423.47215657707	3423.68351266518
KCNK13	207.930800121058	208.67415668544	208.070449773085	208.341284822316	197.479309925472	197.799189918311	200.380840756479	200.393211737956
GLS2	560.399007758792	562.402444867908	560.775380698175	561.505314372103	534.426688347789	535.292360834219	542.278931267513	542.312410130005
TXNDC12	5773.86994019584	5794.51163502621	5777.74776362329	5785.26837311738	5513.37731318587	5522.30796569892	5594.38445395025	5594.72983640394
GSTT1	1241.15746031397	1245.59462183606	1241.99104152148	1243.60768004579	1185.20983353652	1187.1296544697	1202.62392554706	1202.69817235753
UEVLD	964.988927834103	968.438781601048	965.637029836805	966.893951964863	997.945010988729	999.561497511238	1012.60765194148	1012.67016765135
JAGN1	1620.94991261525	1626.74483937634	1622.03856850999	1624.14989616865	1547.04699786071	1549.55292814163	1569.77750346661	1569.87441736488
SUOX	1900.30649334767	1907.10012519704	1901.58276959143	1904.05796615865	1814.51661218848	1817.45579382291	1841.17700458922	1841.29067397264
LOC105379081	35.6948647784159	35.8224745987615	35.71883802068	35.765331471645	33.7349802052165	33.7896246397679	34.2306426884701	34.2327559975321
PPP2R2D	1784.02496427821	1790.40288744998	1785.22314398666	1787.54688096429	1844.01756299877	1847.00453072248	1871.11140798931	1871.22692544338
LINC01420	307.566912314051	308.666469874174	307.773479173096	308.1740927416	319.235707747779	319.752810607552	323.926185189382	323.946183532644
DDX41	2796.11800933885	2806.11418439237	2797.99592692875	2801.63794032106	2671.05799674817	2675.38461715815	2710.30341001146	2710.47073695327
SEC24B	1644.69468345539	1650.57449822376	1645.79928671812	1647.94154253257	1700.5499802199	1703.30455696873	1725.53587975104	1725.64240975823
GREB1	3312.77245482848	3324.61567934917	3314.99736580988	3319.31233449355	3163.98049880856	3169.10556259213	3210.46834084864	3210.66654664629
KIAA1586	838.67619299524	841.674476333212	839.239461344359	840.33185798731	868.527547549235	869.934401694084	881.288679121673	881.343087546569
MMGT1	630.774619641248	633.029650901085	631.198257967504	632.019857629817	601.01632979997	601.989865201452	609.846963305382	609.884613638907
TRK-CTT1-2	35.4437455042155	35.5704575683806	35.4675500907573	35.5137164526093	38.2052553305841	38.2671407848434	38.7665988267206	38.7689921736802
HSPH1	1435.52327933104	1440.65530235213	1436.48739973225	1438.35720457983	1370.52365743938	1372.74365252592	1390.66053480737	1390.74639049922
C18orf8	886.903853505449	890.074551646827	887.499512322956	888.654726695657	917.535755515448	919.021993901711	931.016956579926	931.074435096737
MKNK2	2191.350004179	2199.18412211399	2192.82174990101	2195.67603789451	2265.10909118135	2268.77814937352	2298.38996433275	2298.53186083128
RRAGB	748.078807260007	750.753203221202	748.581228955406	749.55562024556	714.085103824876	715.241789747995	724.577038121653	724.621771585606
TAF8	1219.32637924591	1223.68549423806	1220.14529835011	1221.73350134725	1260.71339931972	1262.75552207829	1279.23685273148	1279.31582942081
SNORD25	134.292944748298	134.773044579447	134.383138038531	134.558057945929	127.751624211469	127.958558237385	129.628657691587	129.636660620995
ALS2	4026.87422679234	4041.27037872695	4029.57873994865	4034.82384398722	3847.77548184976	3854.00816715763	3904.31021045295	3904.55125220679
